month,member_casual,rideable_type,day_type,day_of_week,time_of_day,length_distro_min,ride_count,sum_ride_length_sec
February 2024,member,classic_bike,weekday,4,9:00 AM - 11:59 AM,51 - 60,8,27275
April 2024,member,electric_bike,weekday,4,12:00 PM - 2:59 PM,51 - 60,1,3193
November 2023,member,electric_bike,weekday,4,12:00 AM - 5:59 AM,11 - 20,39,33006
November 2023,member,classic_bike,weekday,4,3:00 PM - 4:59 PM,41 - 50,38,103299
November 2023,member,electric_bike,weekday,4,5:00 PM - 7:59 PM,51 - 60,4,13619
December 2023,member,electric_bike,weekday,4,9:00 AM - 11:59 AM,11 - 20,172,153681
October 2024,member,electric_bike,weekday,4,3:00 PM - 4:59 PM,41 - 50,18,49044
October 2024,member,classic_bike,weekday,4,5:00 PM - 7:59 PM,60+,31,504519
August 2024,member,electric_bike,weekday,4,3:00 PM - 4:59 PM,31 - 40,54,112780
August 2024,member,classic_bike,weekday,4,5:00 PM - 7:59 PM,31 - 40,480,1015135
August 2024,member,electric_bike,weekday,4,6:00 AM - 8:59 AM,31 - 40,31,64835
August 2024,member,classic_bike,weekday,4,12:00 AM - 5:59 AM,60+,5,61085
August 2024,member,electric_bike,weekday,4,12:00 PM - 2:59 PM,41 - 50,14,37997
August 2024,member,electric_bike,weekday,4,9:00 AM - 11:59 AM,31 - 40,24,50603
August 2024,member,electric_bike,weekday,4,9:00 AM - 11:59 AM,21 - 30,114,172245
June 2024,member,electric_bike,weekday,4,12:00 AM - 5:59 AM,11 - 20,55,51161
May 2024,member,classic_bike,weekday,4,12:00 PM - 2:59 PM,31 - 40,234,501927
May 2024,member,classic_bike,weekday,4,3:00 PM - 4:59 PM,51 - 60,36,120987
March 2024,member,classic_bike,weekday,4,8:00 PM - 11:59 PM,51 - 60,3,9373
January 2024,member,classic_bike,weekday,4,6:00 AM - 8:59 AM,11 - 20,737,656823
July 2024,member,classic_bike,weekday,4,12:00 PM - 2:59 PM,21 - 30,446,675562
July 2024,member,classic_bike,weekday,4,12:00 PM - 2:59 PM,31 - 40,204,434284
July 2024,member,classic_bike,weekday,4,9:00 AM - 11:59 AM,41 - 50,58,155803
February 2024,member,electric_bike,weekday,4,9:00 AM - 11:59 AM,60+,2,10805
February 2024,member,classic_bike,weekday,4,6:00 AM - 8:59 AM,11 - 20,918,810606
February 2024,member,classic_bike,weekday,4,5:00 PM - 7:59 PM,11 - 20,1129,1013931
April 2024,member,classic_bike,weekday,4,12:00 AM - 5:59 AM,41 - 50,5,13502
April 2024,member,electric_bike,weekday,4,12:00 AM - 5:59 AM,31 - 40,2,4491
April 2024,member,classic_bike,weekday,4,12:00 PM - 2:59 PM,60+,13,233286
April 2024,member,electric_bike,weekday,4,8:00 PM - 11:59 PM,11 - 20,182,162236
November 2023,member,classic_bike,weekday,4,5:00 PM - 7:59 PM,0 - 10,3583,1308643
November 2023,member,classic_bike,weekday,4,9:00 AM - 11:59 AM,11 - 20,594,531718
November 2023,member,electric_bike,weekday,4,12:00 AM - 5:59 AM,21 - 30,14,19947
November 2023,member,classic_bike,weekday,4,6:00 AM - 8:59 AM,31 - 40,107,224098
December 2023,member,classic_bike,weekday,4,3:00 PM - 4:59 PM,21 - 30,179,271936
December 2023,member,electric_bike,weekday,4,3:00 PM - 4:59 PM,11 - 20,358,311730
December 2023,member,classic_bike,weekday,4,12:00 AM - 5:59 AM,60+,2,34554
December 2023,member,classic_bike,weekday,4,12:00 AM - 5:59 AM,51 - 60,0,0
September 2024,member,classic_bike,weekday,4,3:00 PM - 4:59 PM,0 - 10,2600,979775
September 2024,member,classic_bike,weekday,4,5:00 PM - 7:59 PM,11 - 20,2719,2477661
September 2024,member,electric_bike,weekday,4,8:00 PM - 11:59 PM,41 - 50,6,16770
October 2024,member,classic_bike,weekday,4,3:00 PM - 4:59 PM,51 - 60,16,52519
October 2024,member,classic_bike,weekday,4,8:00 PM - 11:59 PM,31 - 40,94,196829
October 2024,member,classic_bike,weekday,4,9:00 AM - 11:59 AM,0 - 10,2818,983590
August 2024,member,classic_bike,weekday,4,6:00 AM - 8:59 AM,41 - 50,60,163088
June 2024,member,classic_bike,weekday,4,6:00 AM - 8:59 AM,11 - 20,1275,1137057
March 2024,member,classic_bike,weekday,4,12:00 AM - 5:59 AM,11 - 20,53,48812
January 2024,member,electric_bike,weekday,4,6:00 AM - 8:59 AM,11 - 20,307,265751
January 2024,member,classic_bike,weekday,4,8:00 PM - 11:59 PM,41 - 50,3,7868
January 2024,member,classic_bike,weekday,4,6:00 AM - 8:59 AM,41 - 50,13,35380
July 2024,member,classic_bike,weekday,4,5:00 PM - 7:59 PM,31 - 40,632,1337105
July 2024,member,classic_bike,weekday,4,8:00 PM - 11:59 PM,0 - 10,2457,939621
July 2024,member,classic_bike,weekday,4,8:00 PM - 11:59 PM,60+,26,194973
July 2024,member,classic_bike,weekday,4,9:00 AM - 11:59 AM,11 - 20,1017,907466
April 2024,member,electric_bike,weekday,4,12:00 PM - 2:59 PM,31 - 40,17,34805
November 2023,member,classic_bike,weekday,4,9:00 AM - 11:59 AM,41 - 50,44,116739
November 2023,member,classic_bike,weekday,4,6:00 AM - 8:59 AM,41 - 50,32,85857
December 2023,member,classic_bike,weekday,4,3:00 PM - 4:59 PM,0 - 10,1363,502778
December 2023,member,classic_bike,weekday,4,3:00 PM - 4:59 PM,11 - 20,519,461583
September 2024,member,classic_bike,weekday,4,5:00 PM - 7:59 PM,31 - 40,430,909165
October 2024,member,classic_bike,weekday,4,3:00 PM - 4:59 PM,0 - 10,3258,1203323
August 2024,member,electric_bike,weekday,4,3:00 PM - 4:59 PM,41 - 50,17,46571
August 2024,member,classic_bike,weekday,4,5:00 PM - 7:59 PM,0 - 10,4772,1834495
June 2024,member,classic_bike,weekday,4,6:00 AM - 8:59 AM,41 - 50,48,128851
May 2024,member,electric_bike,weekday,4,12:00 PM - 2:59 PM,60+,13,76199
May 2024,member,electric_bike,weekday,4,5:00 PM - 7:59 PM,21 - 30,324,487397
May 2024,member,classic_bike,weekday,4,9:00 AM - 11:59 AM,51 - 60,25,82700
March 2024,member,classic_bike,weekday,4,3:00 PM - 4:59 PM,51 - 60,7,22898
March 2024,member,classic_bike,weekday,4,5:00 PM - 7:59 PM,41 - 50,57,153955
March 2024,member,electric_bike,weekday,4,12:00 AM - 5:59 AM,11 - 20,23,19611
March 2024,member,electric_bike,weekday,4,12:00 PM - 2:59 PM,31 - 40,12,25701
January 2024,member,classic_bike,weekday,4,12:00 AM - 5:59 AM,11 - 20,60,53942
January 2024,member,electric_bike,weekday,4,6:00 AM - 8:59 AM,41 - 50,3,8639
July 2024,member,electric_bike,weekday,4,9:00 AM - 11:59 AM,11 - 20,474,424082
July 2024,member,electric_bike,weekday,4,9:00 AM - 11:59 AM,0 - 10,1274,467551
April 2024,member,classic_bike,weekday,4,5:00 PM - 7:59 PM,51 - 60,17,56240
November 2023,member,classic_bike,weekday,4,12:00 PM - 2:59 PM,0 - 10,2584,893912
November 2023,member,electric_bike,weekday,4,8:00 PM - 11:59 PM,51 - 60,0,0
December 2023,member,electric_bike,weekday,4,3:00 PM - 4:59 PM,21 - 30,60,89601
December 2023,member,classic_bike,weekday,4,6:00 AM - 8:59 AM,21 - 30,180,271492
September 2024,member,classic_bike,weekday,4,3:00 PM - 4:59 PM,21 - 30,424,644872
August 2024,member,electric_bike,weekday,4,3:00 PM - 4:59 PM,51 - 60,10,33741
August 2024,member,electric_bike,weekday,4,12:00 PM - 2:59 PM,60+,14,97382
June 2024,member,electric_bike,weekday,4,8:00 PM - 11:59 PM,60+,13,68176
June 2024,member,electric_bike,weekday,4,12:00 AM - 5:59 AM,21 - 30,12,17241
June 2024,member,classic_bike,weekday,4,5:00 PM - 7:59 PM,31 - 40,531,1123483
June 2024,member,classic_bike,weekday,4,3:00 PM - 4:59 PM,31 - 40,237,500980
May 2024,member,classic_bike,weekday,4,3:00 PM - 4:59 PM,60+,20,181789
May 2024,member,electric_bike,weekday,4,6:00 AM - 8:59 AM,60+,4,22855
May 2024,member,electric_bike,weekday,4,3:00 PM - 4:59 PM,0 - 10,1790,714487
March 2024,member,electric_bike,weekday,4,12:00 PM - 2:59 PM,41 - 50,7,18990
January 2024,member,electric_bike,weekday,4,12:00 AM - 5:59 AM,51 - 60,1,3102
January 2024,member,classic_bike,weekday,4,5:00 PM - 7:59 PM,51 - 60,11,36172
July 2024,member,classic_bike,weekday,4,8:00 PM - 11:59 PM,51 - 60,33,108373
February 2024,member,classic_bike,weekday,4,12:00 AM - 5:59 AM,11 - 20,65,58039
February 2024,member,electric_bike,weekday,4,5:00 PM - 7:59 PM,21 - 30,71,105589
February 2024,member,classic_bike,weekday,4,9:00 AM - 11:59 AM,21 - 30,140,208907
February 2024,member,classic_bike,weekday,4,6:00 AM - 8:59 AM,31 - 40,86,181452
February 2024,member,classic_bike,weekday,4,12:00 PM - 2:59 PM,41 - 50,40,106173
February 2024,member,classic_bike,weekday,4,3:00 PM - 4:59 PM,41 - 50,38,102654
April 2024,member,classic_bike,weekday,4,6:00 AM - 8:59 AM,0 - 10,2037,741208
April 2024,member,classic_bike,weekday,4,9:00 AM - 11:59 AM,41 - 50,35,93690
November 2023,member,electric_bike,weekday,4,12:00 AM - 5:59 AM,60+,0,0
November 2023,member,electric_bike,weekday,4,6:00 AM - 8:59 AM,0 - 10,2148,804690
November 2023,member,electric_bike,weekday,4,9:00 AM - 11:59 AM,31 - 40,16,32521
December 2023,member,classic_bike,weekday,4,5:00 PM - 7:59 PM,11 - 20,771,699893
September 2024,member,classic_bike,weekday,4,6:00 AM - 8:59 AM,51 - 60,17,56861
September 2024,member,electric_bike,weekday,4,8:00 PM - 11:59 PM,60+,7,47922
October 2024,member,classic_bike,weekday,4,9:00 AM - 11:59 AM,31 - 40,101,213308
August 2024,member,classic_bike,weekday,4,6:00 AM - 8:59 AM,51 - 60,27,86752
August 2024,member,classic_bike,weekday,4,9:00 AM - 11:59 AM,51 - 60,18,59582
May 2024,member,electric_bike,weekday,4,6:00 AM - 8:59 AM,0 - 10,2376,890114
March 2024,member,electric_bike,weekday,4,6:00 AM - 8:59 AM,31 - 40,9,19562
March 2024,member,electric_bike,weekday,4,6:00 AM - 8:59 AM,41 - 50,1,2597
March 2024,member,classic_bike,weekday,4,12:00 AM - 5:59 AM,51 - 60,3,10273
March 2024,member,classic_bike,weekday,4,9:00 AM - 11:59 AM,0 - 10,1301,447754
March 2024,member,classic_bike,weekday,4,9:00 AM - 11:59 AM,31 - 40,66,143431
January 2024,member,electric_bike,weekday,4,12:00 PM - 2:59 PM,0 - 10,614,203153
July 2024,member,electric_bike,weekday,4,3:00 PM - 4:59 PM,0 - 10,1956,771610
July 2024,member,classic_bike,weekday,4,3:00 PM - 4:59 PM,41 - 50,93,248567
July 2024,member,electric_bike,weekday,4,12:00 PM - 2:59 PM,60+,20,101805
July 2024,member,electric_bike,weekday,4,8:00 PM - 11:59 PM,21 - 30,163,244406
February 2024,member,classic_bike,weekday,4,8:00 PM - 11:59 PM,0 - 10,980,348899
April 2024,member,electric_bike,weekday,4,3:00 PM - 4:59 PM,41 - 50,7,18628
April 2024,member,classic_bike,weekday,4,9:00 AM - 11:59 AM,0 - 10,1324,453513
November 2023,member,electric_bike,weekday,4,3:00 PM - 4:59 PM,11 - 20,633,564283
December 2023,member,electric_bike,weekday,4,6:00 AM - 8:59 AM,0 - 10,1283,472047
October 2024,member,classic_bike,weekday,4,12:00 AM - 5:59 AM,31 - 40,25,53454
October 2024,member,electric_bike,weekday,4,12:00 PM - 2:59 PM,41 - 50,19,51945
October 2024,member,electric_bike,weekday,4,8:00 PM - 11:59 PM,60+,3,12090
October 2024,member,classic_bike,weekday,4,8:00 PM - 11:59 PM,60+,16,301878
August 2024,member,classic_bike,weekday,4,3:00 PM - 4:59 PM,60+,22,136429
August 2024,member,electric_bike,weekday,4,12:00 PM - 2:59 PM,51 - 60,6,19730
June 2024,member,classic_bike,weekday,4,8:00 PM - 11:59 PM,0 - 10,1882,738703
June 2024,member,electric_bike,weekday,4,6:00 AM - 8:59 AM,41 - 50,5,12552
May 2024,member,classic_bike,weekday,4,9:00 AM - 11:59 AM,21 - 30,383,576770
May 2024,member,electric_bike,weekday,4,12:00 PM - 2:59 PM,41 - 50,18,49203
March 2024,member,electric_bike,weekday,4,5:00 PM - 7:59 PM,60+,2,18873
March 2024,member,classic_bike,weekday,4,9:00 AM - 11:59 AM,51 - 60,5,17078
January 2024,member,classic_bike,weekday,4,6:00 AM - 8:59 AM,21 - 30,198,300562
July 2024,member,electric_bike,weekday,4,9:00 AM - 11:59 AM,31 - 40,30,62597
February 2024,member,classic_bike,weekday,4,3:00 PM - 4:59 PM,60+,9,96631
February 2024,member,electric_bike,weekday,4,6:00 AM - 8:59 AM,51 - 60,1,3100
April 2024,member,electric_bike,weekday,4,12:00 AM - 5:59 AM,41 - 50,3,7742
April 2024,member,classic_bike,weekday,4,12:00 AM - 5:59 AM,60+,0,0
November 2023,member,classic_bike,weekday,4,9:00 AM - 11:59 AM,60+,18,143745
December 2023,member,electric_bike,weekday,4,6:00 AM - 8:59 AM,60+,0,0
December 2023,member,electric_bike,weekday,4,6:00 AM - 8:59 AM,31 - 40,4,8527
December 2023,member,electric_bike,weekday,4,8:00 PM - 11:59 PM,31 - 40,6,12273
September 2024,member,electric_bike,weekday,4,9:00 AM - 11:59 AM,51 - 60,3,9481
October 2024,member,electric_bike,weekday,4,12:00 AM - 5:59 AM,51 - 60,0,0
October 2024,member,electric_bike,weekday,4,8:00 PM - 11:59 PM,41 - 50,10,27254
June 2024,member,electric_bike,weekday,4,8:00 PM - 11:59 PM,11 - 20,432,387062
June 2024,member,electric_bike,weekday,4,3:00 PM - 4:59 PM,11 - 20,803,718675
May 2024,member,classic_bike,weekday,4,12:00 AM - 5:59 AM,0 - 10,379,137673
May 2024,member,classic_bike,weekday,4,9:00 AM - 11:59 AM,0 - 10,2454,889873
May 2024,member,electric_bike,weekday,4,12:00 PM - 2:59 PM,11 - 20,564,501621
May 2024,member,electric_bike,weekday,4,9:00 AM - 11:59 AM,51 - 60,9,29713
March 2024,member,classic_bike,weekday,4,9:00 AM - 11:59 AM,60+,5,41783
March 2024,member,electric_bike,weekday,4,9:00 AM - 11:59 AM,0 - 10,747,260706
January 2024,member,classic_bike,weekday,4,6:00 AM - 8:59 AM,60+,30,804209
January 2024,member,classic_bike,weekday,4,3:00 PM - 4:59 PM,41 - 50,27,72459
January 2024,member,classic_bike,weekday,4,8:00 PM - 11:59 PM,51 - 60,0,0
July 2024,member,electric_bike,weekday,4,9:00 AM - 11:59 AM,51 - 60,6,19989
February 2024,member,electric_bike,weekday,4,8:00 PM - 11:59 PM,0 - 10,294,101974
February 2024,member,classic_bike,weekday,4,3:00 PM - 4:59 PM,21 - 30,204,309874
April 2024,member,electric_bike,weekday,4,3:00 PM - 4:59 PM,31 - 40,21,43685
April 2024,member,electric_bike,weekday,4,5:00 PM - 7:59 PM,51 - 60,3,9897
April 2024,member,classic_bike,weekday,4,6:00 AM - 8:59 AM,51 - 60,9,29724
November 2023,member,electric_bike,weekday,4,5:00 PM - 7:59 PM,31 - 40,26,55938
December 2023,member,electric_bike,weekday,4,8:00 PM - 11:59 PM,21 - 30,21,30645
September 2024,member,classic_bike,weekday,4,3:00 PM - 4:59 PM,31 - 40,215,457667
September 2024,member,classic_bike,weekday,4,5:00 PM - 7:59 PM,0 - 10,4853,1861675
September 2024,member,classic_bike,weekday,4,6:00 AM - 8:59 AM,31 - 40,195,414061
September 2024,member,classic_bike,weekday,4,12:00 PM - 2:59 PM,31 - 40,141,301874
September 2024,member,electric_bike,weekday,4,8:00 PM - 11:59 PM,0 - 10,942,355293
September 2024,member,electric_bike,weekday,4,9:00 AM - 11:59 AM,41 - 50,10,26378
October 2024,member,classic_bike,weekday,4,9:00 AM - 11:59 AM,51 - 60,27,89451
August 2024,member,electric_bike,weekday,4,6:00 AM - 8:59 AM,60+,6,42576
August 2024,member,classic_bike,weekday,4,12:00 AM - 5:59 AM,21 - 30,46,71079
August 2024,member,classic_bike,weekday,4,9:00 AM - 11:59 AM,11 - 20,827,738125
June 2024,member,electric_bike,weekday,4,12:00 PM - 2:59 PM,60+,7,33928
June 2024,member,electric_bike,weekday,4,3:00 PM - 4:59 PM,0 - 10,1408,557308
June 2024,member,classic_bike,weekday,4,5:00 PM - 7:59 PM,21 - 30,1231,1873701
May 2024,member,classic_bike,weekday,4,12:00 PM - 2:59 PM,60+,22,188087
May 2024,member,electric_bike,weekday,4,8:00 PM - 11:59 PM,60+,5,37440
May 2024,member,classic_bike,weekday,4,12:00 PM - 2:59 PM,21 - 30,386,590078
March 2024,member,electric_bike,weekday,4,6:00 AM - 8:59 AM,60+,0,0
January 2024,member,electric_bike,weekday,4,6:00 AM - 8:59 AM,51 - 60,0,0
July 2024,member,electric_bike,weekday,4,6:00 AM - 8:59 AM,41 - 50,4,11499
July 2024,member,classic_bike,weekday,4,8:00 PM - 11:59 PM,11 - 20,1564,1422788
February 2024,member,electric_bike,weekday,4,12:00 AM - 5:59 AM,60+,0,0
February 2024,member,electric_bike,weekday,4,12:00 AM - 5:59 AM,41 - 50,0,0
April 2024,member,electric_bike,weekday,4,6:00 AM - 8:59 AM,0 - 10,1697,632519
April 2024,member,electric_bike,weekday,4,12:00 PM - 2:59 PM,0 - 10,901,301852
December 2023,member,classic_bike,weekday,4,5:00 PM - 7:59 PM,31 - 40,87,183024
December 2023,member,classic_bike,weekday,4,6:00 AM - 8:59 AM,11 - 20,611,546466
December 2023,member,electric_bike,weekday,4,12:00 PM - 2:59 PM,51 - 60,2,6186
September 2024,member,classic_bike,weekday,4,3:00 PM - 4:59 PM,11 - 20,1254,1120992
September 2024,member,electric_bike,weekday,4,12:00 PM - 2:59 PM,31 - 40,39,83483
September 2024,member,electric_bike,weekday,4,9:00 AM - 11:59 AM,11 - 20,408,360411
October 2024,member,electric_bike,weekday,4,3:00 PM - 4:59 PM,60+,8,65621
October 2024,member,classic_bike,weekday,4,5:00 PM - 7:59 PM,51 - 60,42,138260
October 2024,member,classic_bike,weekday,4,12:00 AM - 5:59 AM,0 - 10,394,132508
August 2024,member,electric_bike,weekday,4,6:00 AM - 8:59 AM,41 - 50,6,16560
June 2024,member,electric_bike,weekday,4,9:00 AM - 11:59 AM,41 - 50,20,54859
May 2024,member,classic_bike,weekday,4,5:00 PM - 7:59 PM,60+,73,712435
May 2024,member,classic_bike,weekday,4,12:00 AM - 5:59 AM,31 - 40,29,60346
January 2024,member,electric_bike,weekday,4,12:00 PM - 2:59 PM,21 - 30,27,40434
January 2024,member,classic_bike,weekday,4,5:00 PM - 7:59 PM,41 - 50,35,94718
July 2024,member,classic_bike,weekday,4,12:00 PM - 2:59 PM,0 - 10,2812,1005487
February 2024,member,electric_bike,weekday,4,5:00 PM - 7:59 PM,60+,4,23847
February 2024,member,electric_bike,weekday,4,6:00 AM - 8:59 AM,11 - 20,368,324246
February 2024,member,classic_bike,weekday,4,12:00 PM - 2:59 PM,31 - 40,83,180320
April 2024,member,classic_bike,weekday,4,12:00 PM - 2:59 PM,41 - 50,28,75349
November 2023,member,classic_bike,weekday,4,3:00 PM - 4:59 PM,51 - 60,10,33290
December 2023,member,classic_bike,weekday,4,3:00 PM - 4:59 PM,51 - 60,8,25904
September 2024,member,classic_bike,weekday,4,12:00 PM - 2:59 PM,11 - 20,838,749252
October 2024,member,classic_bike,weekday,4,12:00 AM - 5:59 AM,11 - 20,112,100325
October 2024,member,electric_bike,weekday,4,12:00 AM - 5:59 AM,60+,0,0
October 2024,member,electric_bike,weekday,4,12:00 PM - 2:59 PM,51 - 60,7,23922
October 2024,member,electric_bike,weekday,4,9:00 AM - 11:59 AM,51 - 60,3,9602
August 2024,member,classic_bike,weekday,4,12:00 AM - 5:59 AM,11 - 20,126,115895
June 2024,member,classic_bike,weekday,4,12:00 PM - 2:59 PM,11 - 20,1004,901663
June 2024,member,electric_bike,weekday,4,8:00 PM - 11:59 PM,31 - 40,29,60115
May 2024,member,classic_bike,weekday,4,6:00 AM - 8:59 AM,60+,20,116625
May 2024,member,electric_bike,weekday,4,3:00 PM - 4:59 PM,21 - 30,244,367760
March 2024,member,classic_bike,weekday,4,5:00 PM - 7:59 PM,21 - 30,424,638839
March 2024,member,electric_bike,weekday,4,5:00 PM - 7:59 PM,41 - 50,9,24158
March 2024,member,electric_bike,weekday,4,12:00 AM - 5:59 AM,31 - 40,2,4340
March 2024,member,classic_bike,weekday,4,12:00 PM - 2:59 PM,51 - 60,10,34123
March 2024,member,electric_bike,weekday,4,9:00 AM - 11:59 AM,31 - 40,13,25632
January 2024,member,electric_bike,weekday,4,8:00 PM - 11:59 PM,0 - 10,301,102385
January 2024,member,electric_bike,weekday,4,8:00 PM - 11:59 PM,21 - 30,14,20497
July 2024,member,classic_bike,weekday,4,5:00 PM - 7:59 PM,0 - 10,6049,2348137
July 2024,member,classic_bike,weekday,4,6:00 AM - 8:59 AM,21 - 30,513,779190
February 2024,member,electric_bike,weekday,4,9:00 AM - 11:59 AM,11 - 20,128,114758
February 2024,member,electric_bike,weekday,4,12:00 PM - 2:59 PM,21 - 30,47,72119
April 2024,member,classic_bike,weekday,4,12:00 AM - 5:59 AM,21 - 30,13,20714
April 2024,member,electric_bike,weekday,4,8:00 PM - 11:59 PM,31 - 40,4,7999
November 2023,member,classic_bike,weekday,4,12:00 PM - 2:59 PM,60+,19,203918
November 2023,member,electric_bike,weekday,4,6:00 AM - 8:59 AM,41 - 50,1,2846
November 2023,member,classic_bike,weekday,4,8:00 PM - 11:59 PM,51 - 60,9,29333
September 2024,member,electric_bike,weekday,4,12:00 PM - 2:59 PM,41 - 50,15,40228
October 2024,member,electric_bike,weekday,4,3:00 PM - 4:59 PM,31 - 40,72,149866
October 2024,member,electric_bike,weekday,4,8:00 PM - 11:59 PM,21 - 30,86,127953
October 2024,member,electric_bike,weekday,4,9:00 AM - 11:59 AM,21 - 30,98,145611
August 2024,member,electric_bike,weekday,4,9:00 AM - 11:59 AM,41 - 50,13,34667
June 2024,member,classic_bike,weekday,4,3:00 PM - 4:59 PM,51 - 60,20,66650
June 2024,member,electric_bike,weekday,4,3:00 PM - 4:59 PM,51 - 60,10,34065
May 2024,member,classic_bike,weekday,4,3:00 PM - 4:59 PM,31 - 40,320,679931
January 2024,member,classic_bike,weekday,4,12:00 PM - 2:59 PM,41 - 50,28,74867
February 2024,member,classic_bike,weekday,4,6:00 AM - 8:59 AM,60+,29,884931
April 2024,member,classic_bike,weekday,4,12:00 AM - 5:59 AM,51 - 60,1,3174
April 2024,member,classic_bike,weekday,4,9:00 AM - 11:59 AM,51 - 60,10,33159
November 2023,member,classic_bike,weekday,4,12:00 AM - 5:59 AM,31 - 40,19,40477
November 2023,member,electric_bike,weekday,4,6:00 AM - 8:59 AM,31 - 40,17,35751
November 2023,member,electric_bike,weekday,4,8:00 PM - 11:59 PM,31 - 40,7,14910
December 2023,member,electric_bike,weekday,4,5:00 PM - 7:59 PM,60+,3,21806
December 2023,member,electric_bike,weekday,4,12:00 AM - 5:59 AM,60+,0,0
December 2023,member,classic_bike,weekday,4,8:00 PM - 11:59 PM,51 - 60,4,13072
December 2023,member,classic_bike,weekday,4,9:00 AM - 11:59 AM,60+,4,26946
September 2024,member,electric_bike,weekday,4,5:00 PM - 7:59 PM,31 - 40,83,174159
September 2024,member,classic_bike,weekday,4,12:00 PM - 2:59 PM,60+,20,121578
September 2024,member,classic_bike,weekday,4,8:00 PM - 11:59 PM,51 - 60,12,39756
September 2024,member,electric_bike,weekday,4,8:00 PM - 11:59 PM,31 - 40,34,69189
